The Twist,,,,,,,,,,
 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,
 8_maj , 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,
 8_maj , 8_maj , 6_maj , 6_maj , 1_maj 1_maj/b7 , 6_maj/3 0:7 , 8_7 , 1_7 ,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Riders On The Storm,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min , x2,,,,,,
 1_min , 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min . . 11_maj/9 ,,,,,,
 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min ,,,,,,,
 6_min 8_min/b7 , 0:maj/13 11_maj/5 ,,,,,,,,,
 1_min . . 11_maj/9 , 1_min . . 11_maj/9 ,,,,,,,,,
 4_maj7/5 11_maj . . , 11_maj 0:maj . . ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 6_min 8_min/b7 , 0:maj/13 11_maj/5 ,,,,,,,,,
 1_min 11_maj/9 , 1_min 11_maj/9 ,,,,,,,,,
 4_maj7/5 11_maj . . , 11_maj 0:maj . . , 1_min 11_maj/9 , 1_min 11_maj/9 ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 6_min 8_min/b7 , 0:maj/13 11_maj/5 ,,,,,,,,,
 1_min . . 11_maj/9 , 1_min . . 11_maj/9 ,,,,,,,,,
 4_maj7/5 11_maj . . , 11_maj 0:maj . . ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 6_min 8_min/b7 , 0:maj/13 11_maj/5 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 4_maj7/5 11_maj . . , 11_maj 0:maj . . ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min , 1_min , 1_min , 1_min , x12,,,,,,
 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min . . 11_maj/9 , 1_min ,,,,,,,
 * , * ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 , x4,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 , x2,,,,,,,,
 6_min 8_min/b7 , 0:maj/13 11_maj/5 ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 4_maj7/5 11_maj . . , 11_maj 0:maj . . ,,,,,,,,,
 1_min 3_min/b7 , 4_maj/13 3_min/b7 ,,,,,,,,,
 1_min , 1_min , 1_min , 1_min , x2,,,,,,
 1_min , 1_min , 1_min , 1_min , x2,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,", fadeout",,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min , x2,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Rock 'n' Roll Fantasy ,,,,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) , 1_7(#9) ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 0:maj 11_maj ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 1_7(#9) ,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) , 1_7(#9) ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 0:maj 11_maj ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 1_7(#9) ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 1_7(#9) , 1_7(#9) ,,,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) , 1_7(#9) ,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) , 1_7(#9) ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) , 1_7(#9) ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 0:maj 11_maj ,,,,,,,
 1_7(#9) , 0:maj 11_maj , 1_7(#9) , 1_7(#9) ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 0:maj 6_maj , 4_maj 11_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 6_maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 6_maj ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 1_maj , 1_maj , 6_maj , N 1_min/b3 1_maj . ,,,,,,,
Rock And Roll Never Forgets, 1_maj , 6_maj , N 1_min/b3 1_maj . ,,,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 8_7 , 8_7 ,,,,,,,
 3_7 , 3_7 , 3_maj , 8_maj , 1_maj , 1_maj ,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 8_7 , 8_7 ,,,,,,,
 3_7 , 3_7 , 3_maj , 8_maj , 1_maj , 1_maj ,,,,,
 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 8_7 , 8_7 , 8_7 , 8_7 ,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 3_7 , 3_7 , 1_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 8_7 , 8_7 ,,,,,,,
 3_7 , 3_7 , 3_maj , 8_maj , 1_maj , 1_maj ,,,,,
 3_maj , 8_maj , 1_maj , 1_maj ,,,,,,,
 3_maj , 8_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , N 1_min/b3 1_maj . ,,,,,,,
 1_maj , 1_maj , 6_maj , N 1_min/b3 1_maj . ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 1_maj , 1_maj , 1_maj , 1_maj , 1_maj ,,,
 0:maj ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Rocky Mountain High, 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj 8_maj , (2/4) 1_maj , 6_maj , 6_maj . . 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj 8_maj , (2/4) 1_maj , 6_maj , 6_maj . . 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj 8_maj , (2/4) 1_maj , 6_maj , 6_maj . . 8_sus4(b7) ,,,,,,,
 1_maj ,,,,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 6_maj 8_maj , (2/4) 1_maj , 6_maj , 6_maj . . 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
 1_maj , 3_min7 . 6_maj 8_sus4(b7) , 1_maj , 3_min7 . 6_maj 8_sus4(b7) ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Ruby Baby, 1_maj ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Smoking Gun, 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Smoking Gun, 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 1_min7 , 1_min9 1_min7 , 1_min7 , 1_min9 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 1_min7 , 1_min7 ,,,,,,,
 6_min7 , 6_min7 , 7_1 6_1 ,,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Some Like It Hot, N , N , N , N , N , N , N ,,,
 11_1 , 11_1 , 11_1 , 11_1 ,,,,,,,
 11_1 , 11_1 , 11_1 , 11_1 ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 0:maj , 11_maj , 1_min , 1_min ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 0:maj 11_sus4 , 1_min , 0:maj 11_sus4 ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Something About You,,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj ,,,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , ->,,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . , 0:maj ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Something About You,,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj ,,,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , ->,,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 10_min7 , 11_maj , 8_min ,,,,,,,
 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . ,,,,,,,
 0:maj , 11_maj , 1_maj , 1_maj 3_min7 1_maj/3 . , 0:maj ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Soul Dance Number 3, 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 ,,,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 4_maj , 2_maj , 8_maj , 1_maj ,,,,,,,
 1_7 , 1_7 ,,,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 4_maj , 2_maj , 8_maj , 1_maj ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 , ,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 N ,,,,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Space Oddity, 1_min , 2_maj/7 , 1_min ,,,,,,,
 2_maj/7 , 1_min , 2_maj/7 , 1_min ,,,,,,,
 0:maj , 1_min , 0:maj , 1_min ,,,,,,,
 6_min . 6_min/b7 . , 11_maj/3 ,,,,,,,,,
 0:maj , 1_min , 0:maj , 1_min ,,,,,,,
 6_min . 6_min/b7 . , 11_maj/3 , N , N , 0:7 ,,,,,,
 0:maj , 1_7 , 2_maj , 2_min . 0:maj . ,,,,,,,
 2_maj , 2_min . 0:maj . , 2_maj ,,,,,,,,
 0:maj , 1_7 , 2_maj , 2_min . 0:maj . ,,,,,,,
 2_maj , 2_min . 0:maj . , 2_maj ,,,,,,,,
 2_maj7 , 1_min , 2_maj/7 , 1_min ,,,,,,,
 7_maj . 6_min . , (2/4) 4_maj , 2_maj ,,,,,,,,
 0:maj 2_maj 4_maj 6_maj , 0:maj 2_maj 4_maj 6_maj ,,,,,,,,,
 2_maj7 , 1_min , 6_maj ,,,,,,,,
 0:maj , 11_maj/9 , 1_7 ,,,,,,,,
 0:maj , 1_7 , 2_maj , 2_min . 0:maj . ,,,,,,,
 2_maj , 2_min . 0:maj . , 2_maj ,,,,,,,,
 4_maj , 1_7 , 6_min . 6_min/b7 . , 11_maj/3 , 0:maj , 4_maj ,,,,,
 2_maj7 , 1_min , 2_maj7 , 1_min ,,,,,,,
 7_maj . 6_min . , (2/4) 4_maj , 2_maj ,,,,,,,,
 0:maj 2_maj 4_maj 6_maj , 0:maj 2_maj 4_maj 6_maj ,,,,,,,,,
 2_maj7 , 1_min , 6_maj ,,,,,,,,
 0:maj , 11_maj/9 ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj ,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Stop This Game,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
